day,site_code,age,prob.inf,month,code.new
1,N1,65,1.965661104519809e-4,SEP,MNJ.05
1,N1,66,1.964803640786879e-4,SEP,MNJ.05
1,N1,67,1.9650197584646816e-4,SEP,MNJ.05
1,N1,68,1.9668330342817412e-4,SEP,MNJ.05
1,N1,69,1.9708274143175777e-4,SEP,MNJ.05
1,N1,70,1.9776054720987431e-4,SEP,MNJ.05
1,N1,71,1.9877508645832967e-4,SEP,MNJ.05
1,N1,72,2.0018235437810867e-4,SEP,MNJ.05
1,N1,73,2.0203433388824398e-4,SEP,MNJ.05
1,N1,74,2.0437310077967076e-4,SEP,MNJ.05
1,N1,75,2.0723312464701715e-4,SEP,MNJ.05
1,N1,76,2.1063594931632944e-4,SEP,MNJ.05
1,N1,77,2.1458949021960485e-4,SEP,MNJ.05
1,N1,78,2.1909209303665124e-4,SEP,MNJ.05
1,N1,79,2.2413460489678546e-4,SEP,MNJ.05
1,N1,80,2.2970496998602735e-4,SEP,MNJ.05
1,N1,81,2.357837566593378e-4,SEP,MNJ.05
1,N1,82,2.4234466748471322e-4,SEP,MNJ.05
1,N1,83,2.493575606251464e-4,SEP,MNJ.05
1,N1,84,2.567957628319106e-4,SEP,MNJ.05
1,N1,85,2.6463709737804483e-4,SEP,MNJ.05
1,N1,86,2.728564646972383e-4,SEP,MNJ.05
1,N1,87,2.8142425117751445e-4,SEP,MNJ.05
1,N1,88,2.903057668859591e-4,SEP,MNJ.05
1,N2,1,2.6244333809563266e-4,SEP,MNJ.04
1,N2,2,2.848309770865358e-4,SEP,MNJ.04
1,N2,3,3.0892612765926717e-4,SEP,MNJ.04
1,N2,4,3.3456562892630887e-4,SEP,MNJ.04
1,N2,5,3.614933619986385e-4,SEP,MNJ.04
1,N2,6,3.8941039033710403e-4,SEP,MNJ.04
1,N2,7,4.179757371098788e-4,SEP,MNJ.04
1,N2,8,4.4673424214828044e-4,SEP,MNJ.04
1,N2,9,4.749810927633771e-4,SEP,MNJ.04
1,N2,10,5.016156825089757e-4,SEP,MNJ.04
1,N2,11,5.250403271280407e-4,SEP,MNJ.04
1,N2,12,5.431966084555035e-4,SEP,MNJ.04
1,N2,13,5.538417586161005e-4,SEP,MNJ.04
1,N2,14,5.550180606744098e-4,SEP,MNJ.04
1,N2,15,5.456405856531986e-4,SEP,MNJ.04
1,N2,16,5.258982641986118e-4,SEP,MNJ.04
1,N2,17,4.971828602727907e-4,SEP,MNJ.04
1,N2,18,4.6188394078390966e-4,SEP,MNJ.04
1,N2,19,4.2288194675232395e-4,SEP,MNJ.04
1,N2,20,3.830770828158528e-4,SEP,MNJ.04
1,N2,21,3.449090213701661e-4,SEP,MNJ.04
1,N2,22,3.1011415877365444e-4,SEP,MNJ.04
1,N2,23,2.797119200748588e-4,SEP,MNJ.04
1,N2,24,2.541110241956706e-4,SEP,MNJ.04
1,N2,25,2.3324704014196504e-4,SEP,MNJ.04
1,N2,26,2.1682961871125574e-4,SEP,MNJ.04
1,N2,27,2.0443072161249745e-4,SEP,MNJ.04
1,N2,28,1.9556260792626828e-4,SEP,MNJ.04
1,N2,29,1.8974459387884898e-4,SEP,MNJ.04
1,N2,30,1.8655410975098612e-4,SEP,MNJ.04
1,N2,31,1.8559529754366135e-4,SEP,MNJ.04
1,N2,32,1.864480445147407e-4,SEP,MNJ.04
1,N2,33,1.8865377899287013e-4,SEP,MNJ.04
1,N2,34,1.9173190636282333e-4,SEP,MNJ.04
1,N2,35,1.9519039716457727e-4,SEP,MNJ.04
1,N2,36,1.9853558056074575e-4,SEP,MNJ.04
1,N2,37,2.0128039570565e-4,SEP,MNJ.04
1,N2,38,2.0298264607778845e-4,SEP,MNJ.04
1,N2,39,2.0330208562752434e-4,SEP,MNJ.04
1,N2,40,2.0205315641241148e-4,SEP,MNJ.04
1,N2,41,1.9924586179337442e-4,SEP,MNJ.04
1,N2,42,1.9503767089314227e-4,SEP,MNJ.04
1,N2,43,1.896688408495401e-4,SEP,MNJ.04
1,N2,44,1.8342366246170598e-4,SEP,MNJ.04
1,N2,45,1.7661759238813394e-4,SEP,MNJ.04
1,N2,46,1.695579756206299e-4,SEP,MNJ.04
1,N2,47,1.6252181141368098e-4,SEP,MNJ.04
1,N2,48,1.5574400637847097e-4,SEP,MNJ.04
1,N2,49,1.4941039992752712e-4,SEP,MNJ.04
1,N2,50,1.4364750445012867e-4,SEP,MNJ.04
1,N2,51,1.3852930907185947e-4,SEP,MNJ.04
1,N2,52,1.340813677138904e-4,SEP,MNJ.04
1,N2,53,1.3030027155589466e-4,SEP,MNJ.04
1,N2,54,1.2716797648672327e-4,SEP,MNJ.04
1,N2,55,1.2464583953185877e-4,SEP,MNJ.04
1,N2,56,1.2267196295235284e-4,SEP,MNJ.04
1,N2,57,1.2117030564411458e-4,SEP,MNJ.04
1,N2,58,1.2006155374051092e-4,SEP,MNJ.04
1,N2,59,1.1926937069521464e-4,SEP,MNJ.04
1,N2,60,1.1872137056647467e-4,SEP,MNJ.04
1,N2,61,1.1834987212833242e-4,SEP,MNJ.04
1,N2,62,1.1809503669324093e-4,SEP,MNJ.04
1,N2,63,1.1791303043121391e-4,SEP,MNJ.04
1,N2,64,1.1777892548320042e-4,SEP,MNJ.04
1,N2,65,1.1768334192401105e-4,SEP,MNJ.04
1,N2,66,1.176320038899482e-4,SEP,MNJ.04
1,N2,67,1.1764494327867768e-4,SEP,MNJ.04
1,N2,68,1.1775350765834744e-4,SEP,MNJ.04
1,N2,69,1.1799265905342059e-4,SEP,MNJ.04
1,N2,70,1.1839847480209204e-4,SEP,MNJ.04
1,N2,71,1.1900589975744668e-4,SEP,MNJ.04
1,N2,72,1.1984845963883031e-4,SEP,MNJ.04
1,N2,73,1.2095727810557857e-4,SEP,MNJ.04
1,N2,74,1.2235754743126142e-4,SEP,MNJ.04
1,N2,75,1.240699061471095e-4,SEP,MNJ.04
1,N2,76,1.2610725411186532e-4,SEP,MNJ.04
1,N2,77,1.284743318158907e-4,SEP,MNJ.04
1,N2,78,1.311701503461462e-4,SEP,MNJ.04
1,N2,79,1.3418923142135625e-4,SEP,MNJ.04
1,N2,80,1.3752435885627874e-4,SEP,MNJ.04
1,N2,81,1.4116390048093141e-4,SEP,MNJ.04
1,N2,82,1.450921134462064e-4,SEP,MNJ.04
1,N2,83,1.4929095314159113e-4,SEP,MNJ.04
1,N2,84,1.5374445166948486e-4,SEP,MNJ.04
1,N2,85,1.5843933330694998e-4,SEP,MNJ.04
1,N2,86,1.6336057227068977e-4,SEP,MNJ.04
1,N2,87,1.684904399471581e-4,SEP,MNJ.04
1,N2,88,1.7380816816437662e-4,SEP,MNJ.04
1,N3,1,3.73287638454315e-4,SEP,MNJ.03
1,N3,2,4.0512889646000024e-4,SEP,MNJ.03
1,N3,3,4.393983596999515e-4,SEP,MNJ.03
1,N3,4,4.758639012052609e-4,SEP,MNJ.03
1,N3,5,5.141611930154177e-4,SEP,MNJ.03
1,N3,6,5.53865025057927e-4,SEP,MNJ.03
1,N3,7,5.944904161655181e-4,SEP,MNJ.03
1,N3,8,6.353900198881066e-4,SEP,MNJ.03
1,N3,9,6.755614779901531e-4,SEP,MNJ.03
1,N3,10,7.134396086194284e-4,SEP,MNJ.03
1,N3,11,7.467523936519539e-4,SEP,MNJ.03
1,N3,12,7.725726778822717e-4,SEP,MNJ.03
1,N3,13,7.877111924761315e-4,SEP,MNJ.03
1,N3,14,7.893840125979786e-4,SEP,MNJ.03
1,N3,15,7.760482745662638e-4,SEP,MNJ.03
1,N3,16,7.479724815981023e-4,SEP,MNJ.03
1,N3,17,7.071355418568215e-4,SEP,MNJ.03
1,N3,18,6.569353304299577e-4,SEP,MNJ.03
1,N3,19,6.014679360769618e-4,SEP,MNJ.03
1,N3,20,5.448577830168379e-4,SEP,MNJ.03
1,N3,21,4.905745827813165e-4,SEP,MNJ.03
1,N3,22,4.4108803459931643e-4,SEP,MNJ.03
1,N3,23,3.9784824393391605e-4,SEP,MNJ.03
1,N3,24,3.6143676491027414e-4,SEP,MNJ.03
1,N3,25,3.317621793425291e-4,SEP,MNJ.03
1,N3,26,3.084117006902874e-4,SEP,MNJ.03
1,N3,27,2.907766569782701e-4,SEP,MNJ.03
1,N3,28,2.7816341614766e-4,SEP,MNJ.03
1,N3,29,2.698883485727735e-4,SEP,MNJ.03
1,N3,30,2.6535045612623495e-4,SEP,MNJ.03
1,N3,31,2.6398671623196644e-4,SEP,MNJ.03
1,N3,32,2.651995972125699e-4,SEP,MNJ.03
1,N3,33,2.6833686038552394e-4,SEP,MNJ.03
1,N3,34,2.727149416802757e-4,SEP,MNJ.03
1,N3,35,2.776340145964663e-4,SEP,MNJ.03
1,N3,36,2.823919215378024e-4,SEP,MNJ.03
1,N3,37,2.8629591025291405e-4,SEP,MNJ.03
1,N3,38,2.887170423324488e-4,SEP,MNJ.03
1,N3,39,2.891713850212058e-4,SEP,MNJ.03
1,N3,40,2.8739501772556e-4,SEP,MNJ.03
1,N3,41,2.834021648373299e-4,SEP,MNJ.03
1,N3,42,2.774167894587388e-4,SEP,MNJ.03
1,N3,43,2.697806035223266e-4,SEP,MNJ.03
1,N3,44,2.608979493879699e-4,SEP,MNJ.03
1,N3,45,2.5121750002210996e-4,SEP,MNJ.03
1,N3,46,2.411763952284339e-4,SEP,MNJ.03
1,N3,47,2.311686179146164e-4,SEP,MNJ.03
1,N3,48,2.215282855660297e-4,SEP,MNJ.03
1,N3,49,2.1251972896798433e-4,SEP,MNJ.03
1,N3,50,2.0432289780362628e-4,SEP,MNJ.03
1,N3,51,1.9704303649437126e-4,SEP,MNJ.03
1,N3,52,1.9071649769713652e-4,SEP,MNJ.03
1,N3,53,1.853384382314404e-4,SEP,MNJ.03
1,N3,54,1.8088319746423646e-4,SEP,MNJ.03
1,N3,55,1.7729581487239363e-4,SEP,MNJ.03
1,N3,56,1.744882523443705e-4,SEP,MNJ.03
1,N3,57,1.7235235391605696e-4,SEP,MNJ.03
1,N3,58,1.707753078475631e-4,SEP,MNJ.03
1,N3,59,1.6964853669639547e-4,SEP,MNJ.03
1,N3,60,1.6886908185401493e-4,SEP,MNJ.03
1,N3,61,1.6834067629787516e-4,SEP,MNJ.03
1,N3,62,1.679782078086587e-4,SEP,MNJ.03
1,N3,63,1.677193288152844e-4,SEP,MNJ.03
1,N3,64,1.675285828712715e-4,SEP,MNJ.03
1,N3,65,1.6739262832683182e-4,SEP,MNJ.03
1,N3,66,1.673196069902206e-4,SEP,MNJ.03
1,N3,67,1.6733801150229182e-4,SEP,MNJ.03
1,N3,68,1.674924294911649e-4,SEP,MNJ.03
1,N3,69,1.6783258963267003e-4,SEP,MNJ.03
1,N3,70,1.6840980693739544e-4,SEP,MNJ.03
1,N3,71,1.692737855327438e-4,SEP,MNJ.03
1,N3,72,1.70472210907643e-4,SEP,MNJ.03
1,N3,73,1.7204935179496083e-4,SEP,MNJ.03
1,N3,74,1.7404104015739073e-4,SEP,MNJ.03
1,N3,75,1.764766306696183e-4,SEP,MNJ.03
1,N3,76,1.7937447058868788e-4,SEP,MNJ.03
1,N3,77,1.8274130138975036e-4,SEP,MNJ.03
1,N3,78,1.8657571508012968e-4,SEP,MNJ.03
1,N3,79,1.908699180102249e-4,SEP,MNJ.03
1,N3,80,1.956136444695441e-4,SEP,MNJ.03
1,N3,81,2.0079034755025621e-4,SEP,MNJ.03
1,N3,82,2.0637763346345256e-4,SEP,MNJ.03
1,N3,83,2.1234983451578603e-4,SEP,MNJ.03
1,N3,84,2.1868423685316221e-4,SEP,MNJ.03
1,N3,85,2.2536195585497965e-4,SEP,MNJ.03
1,N3,86,2.3236161776784845e-4,SEP,MNJ.03
1,N3,87,2.3965800459547563e-4,SEP,MNJ.03
1,N3,88,2.4722157522320717e-4,SEP,MNJ.03
1,N4,1,4.608141510534818e-4,SEP,MNJ.02
1,N4,2,5.001195111231874e-4,SEP,MNJ.02
1,N4,3,5.424219586357675e-4,SEP,MNJ.02
1,N4,4,5.874348858566655e-4,SEP,MNJ.02
1,N4,5,6.347085041133214e-4,SEP,MNJ.02
1,N4,6,6.837178866019145e-4,SEP,MNJ.02
1,N4,7,7.338643451131379e-4,SEP,MNJ.02
1,N4,8,7.843487984681053e-4,SEP,MNJ.02
1,N4,9,8.339339930909835e-4,SEP,MNJ.02
1,N4,10,8.80688016130097e-4,SEP,MNJ.02
1,N4,11,9.21806563468886e-4,SEP,MNJ.02
1,N4,12,9.536767661835005e-4,SEP,MNJ.02
1,N4,13,9.723622773702514e-4,SEP,MNJ.02
1,N4,14,9.744270398829815e-4,SEP,MNJ.02
1,N4,15,9.579667108280255e-4,SEP,MNJ.02
1,N4,16,9.233125330423619e-4,SEP,MNJ.02
1,N4,17,8.729067612022517e-4,SEP,MNJ.02
1,N4,18,8.109430721604121e-4,SEP,MNJ.02
1,N4,19,7.424770857883939e-4,SEP,MNJ.02
1,N4,20,6.72599620233556e-4,SEP,MNJ.02
1,N4,21,6.055935868159904e-4,SEP,MNJ.02
1,N4,22,5.445076954829984e-4,SEP,MNJ.02
1,N4,23,4.911321826540524e-4,SEP,MNJ.02
1,N4,24,4.461851675135276e-4,SEP,MNJ.02
1,N4,25,4.0955401649793666e-4,SEP,MNJ.02
1,N4,26,3.807293433380976e-4,SEP,MNJ.02
1,N4,27,3.589599045796081e-4,SEP,MNJ.02
1,N4,28,3.4338953500537755e-4,SEP,MNJ.02
1,N4,29,3.3317438270520595e-4,SEP,MNJ.02
1,N4,30,3.2757257562489024e-4,SEP,MNJ.02
1,N4,31,3.258891040191405e-4,SEP,MNJ.02
1,N4,32,3.273863475453525e-4,SEP,MNJ.02
1,N4,33,3.3125914681755327e-4,SEP,MNJ.02
1,N4,34,3.3666367113403047e-4,SEP,MNJ.02
1,N4,35,3.427360161656655e-4,SEP,MNJ.02
1,N4,36,3.486094033412816e-4,SEP,MNJ.02
1,N4,37,3.534286682489161e-4,SEP,MNJ.02
1,N4,38,3.56417423868436e-4,SEP,MNJ.02
1,N4,39,3.5697828497042945e-4,SEP,MNJ.02
1,N4,40,3.5478545674157846e-4,SEP,MNJ.02
1,N4,41,3.498564949927766e-4,SEP,MNJ.02
1,N4,42,3.4246786294232014e-4,SEP,MNJ.02
1,N4,43,3.3304137676027886e-4,SEP,MNJ.02
1,N4,44,3.220761672441971e-4,SEP,MNJ.02
1,N4,45,3.101260918473925e-4,SEP,MNJ.02
1,N4,46,2.9773077502020644e-4,SEP,MNJ.02
1,N4,47,2.85376570497562e-4,SEP,MNJ.02
1,N4,48,2.7347593479835306e-4,SEP,MNJ.02
1,N4,49,2.623551787007809e-4,SEP,MNJ.02
1,N4,50,2.522364495668314e-4,SEP,MNJ.02
1,N4,51,2.4324967443876256e-4,SEP,MNJ.02
1,N4,52,2.3543973550894942e-4,SEP,MNJ.02
1,N4,53,2.2880065923126274e-4,SEP,MNJ.02
1,N4,54,2.2330077259166665e-4,SEP,MNJ.02
1,N4,55,2.1887223163728647e-4,SEP,MNJ.02
1,N4,56,2.1540635794122008e-4,SEP,MNJ.02
1,N4,57,2.1276963715643262e-4,SEP,MNJ.02
1,N4,58,2.10822806772069e-4,SEP,MNJ.02
1,N4,59,2.094318309136099e-4,SEP,MNJ.02
1,N4,60,2.0846960969434771e-4,SEP,MNJ.02
1,N4,61,2.0781730363524152e-4,SEP,MNJ.02
1,N4,62,2.0736984350975984e-4,SEP,MNJ.02
1,N4,63,2.0705026252893616e-4,SEP,MNJ.02
1,N4,64,2.068147904332833e-4,SEP,MNJ.02
1,N4,65,2.0664695723040673e-4,SEP,MNJ.02
1,N4,66,2.0655681382878178e-4,SEP,MNJ.02
1,N4,67,2.0657953383653523e-4,SEP,MNJ.02
1,N4,68,2.0677015979933067e-4,SEP,MNJ.02
1,N4,69,2.0719008076314427e-4,SEP,MNJ.02
1,N4,70,2.079026440275482e-4,SEP,MNJ.02
1,N4,71,2.0896920821260543e-4,SEP,MNJ.02
1,N4,72,2.104486398571312e-4,SEP,MNJ.02
1,N4,73,2.123955874317504e-4,SEP,MNJ.02
1,N4,74,2.1485428420051924e-4,SEP,MNJ.02
1,N4,75,2.1786096713643399e-4,SEP,MNJ.02
1,N4,76,2.214382845638714e-4,SEP,MNJ.02
1,N4,77,2.2559455750740788e-4,SEP,MNJ.02
1,N4,78,2.303280464639313e-4,SEP,MNJ.02
1,N4,79,2.356291288220621e-4,SEP,MNJ.02
1,N4,80,2.4148513013318512e-4,SEP,MNJ.02
1,N4,81,2.4787562187326604e-4,SEP,MNJ.02
1,N4,82,2.5477295765694464e-4,SEP,MNJ.02
1,N4,83,2.621454495639734e-4,SEP,MNJ.02
1,N4,84,2.6996505612949243e-4,SEP,MNJ.02
1,N4,85,2.7820846298539563e-4,SEP,MNJ.02
1,N4,86,2.868492830648374e-4,SEP,MNJ.02
1,N4,87,2.958563838184397e-4,SEP,MNJ.02
1,N4,88,3.051932961244581e-4,SEP,MNJ.02
1,N5,1,0.0024854895827029913,SEP,MNJ.01
1,N5,2,0.0026972573925537965,SEP,MNJ.01
1,N5,3,0.002925131859148967,SEP,MNJ.01
1,N5,4,0.0031675605250019515,SEP,MNJ.01
1,N5,5,0.003422113014653847,SEP,MNJ.01
1,N5,6,0.00368595609055975,SEP,MNJ.01
1,N5,7,0.003955861726480047,SEP,MNJ.01
1,N5,8,0.004227526385238711,SEP,MNJ.01
1,N5,9,0.004494293222593391,SEP,MNJ.01
1,N5,10,0.004745775102395445,SEP,MNJ.01
1,N5,11,0.004966901942062907,SEP,MNJ.01
1,N5,12,0.005138265603793817,SEP,MNJ.01
1,N5,13,0.005238724997100711,SEP,MNJ.01
1,N5,14,0.005249825325639381,SEP,MNJ.01
1,N5,15,0.005161330474292087,SEP,MNJ.01
1,N5,16,0.004974999967524656,SEP,MNJ.01
1,N5,17,0.0047039246561610395,SEP,MNJ.01
1,N5,18,0.004370610009262413,SEP,MNJ.01
1,N5,19,0.00400221248919573,SEP,MNJ.01
1,N5,20,0.003626105653736762,SEP,MNJ.01
1,N5,21,0.0032653452706805468,SEP,MNJ.01
1,N5,22,0.002936366191243933,SEP,MNJ.01
1,N5,23,0.0026488390627623453,SEP,MNJ.01
1,N5,24,0.002406662788882927,SEP,MNJ.01
1,N5,25,0.0022092572812249015,SEP,MNJ.01
1,N5,26,0.00205389855739916,SEP,MNJ.01
1,N5,27,0.001936552950524989,SEP,MNJ.01
1,N5,28,0.0018526158030555638,SEP,MNJ.01
1,N5,29,0.0017975445736783961,SEP,MNJ.01
1,N5,30,0.0017673434440023089,SEP,MNJ.01
1,N5,31,0.0017582671658391536,SEP,MNJ.01
1,N5,32,0.0017663394162078688,SEP,MNJ.01
1,N5,33,0.001787219009555701,SEP,MNJ.01
1,N5,34,0.0018163560648406672,SEP,MNJ.01
1,N5,35,0.0018490926711740583,SEP,MNJ.01
1,N5,36,0.001880755843969541,SEP,MNJ.01
1,N5,37,0.0019067356785780916,SEP,MNJ.01
1,N5,38,0.0019228472732224257,SEP,MNJ.01
1,N5,39,0.001925870704141375,SEP,MNJ.01
1,N5,40,0.001914049794381571,SEP,MNJ.01
1,N5,41,0.0018874787550624663,SEP,MNJ.01
1,N5,42,0.0018476470493666837,SEP,MNJ.01
1,N5,43,0.0017968275048116673,SEP,MNJ.01
1,N5,44,0.0017377098287248924,SEP,MNJ.01
1,N5,45,0.001673279112073665,SEP,MNJ.01
1,N5,46,0.001606444226013001,SEP,MNJ.01
1,N5,47,0.0015398273877949367,SEP,MNJ.01
1,N5,48,0.0014756528769913331,SEP,MNJ.01
1,N5,49,0.001415680851166594,SEP,MNJ.01
1,N5,50,0.0013611100074151989,SEP,MNJ.01
1,N5,51,0.0013126418144464838,SEP,MNJ.01
1,N5,52,0.0012705190717950336,SEP,MNJ.01
1,N5,53,0.0012347102141069591,SEP,MNJ.01
1,N5,54,0.0012050449550317283,SEP,MNJ.01
1,N5,55,0.0011811577928029018,SEP,MNJ.01
1,N5,56,0.0011624628487977439,SEP,MNJ.01
1,N5,57,0.0011482401697359642,SEP,MNJ.01
1,N5,58,0.00113773870779732,SEP,MNJ.01
1,N5,59,0.001130235543978394,SEP,MNJ.01
1,N5,60,0.0011250451298013841,SEP,MNJ.01
1,N5,61,0.0011215264476362025,SEP,MNJ.01
1,N5,62,0.0011191127435924318,SEP,MNJ.01
1,N5,63,0.0011173888465041606,SEP,MNJ.01
1,N5,64,0.0011161186515297465,SEP,MNJ.01
1,N5,65,0.0011152133167409443,SEP,MNJ.01
1,N5,66,0.0011147270601338396,SEP,MNJ.01
1,N5,67,0.0011148496176957155,SEP,MNJ.01
1,N5,68,0.0011158779026557491,SEP,MNJ.01
1,N5,69,0.0011181430601671324,SEP,MNJ.01
1,N5,70,0.001121986793031969,SEP,MNJ.01
1,N5,71,0.0011277400671186244,SEP,MNJ.01
1,N5,72,0.0011357203914038117,SEP,MNJ.01
1,N5,73,0.001146222502769903,SEP,MNJ.01
1,N5,74,0.0011594849333256027,SEP,MNJ.01
1,N5,75,0.0011757030553310407,SEP,MNJ.01
1,N5,76,0.00119499891436906,SEP,MNJ.01
1,N5,77,0.0012174172470842712,SEP,MNJ.01
1,N5,78,0.0012429484998053729,SEP,MNJ.01
1,N5,79,0.0012715405778036975,SEP,MNJ.01
1,N5,80,0.001303124908135461,SEP,MNJ.01
1,N5,81,0.0013375910827757105,SEP,MNJ.01
1,N5,82,0.0013747897584932426,SEP,MNJ.01
1,N5,83,0.0014145497954492958,SEP,MNJ.01
1,N5,84,0.001456719723612404,SEP,MNJ.01
1,N5,85,0.0015011735700700133,SEP,MNJ.01
1,N5,86,0.0015477687978248571,SEP,MNJ.01
1,N5,87,0.0015963372914807024,SEP,MNJ.01
1,N5,88,0.0016466821778032786,SEP,MNJ.01
1,S1,1,2.445982539530215e-4,OCT,MNJ.06
1,S1,2,2.6546382627420424e-4,OCT,MNJ.06
1,S1,3,2.8792085722394905e-4,OCT,MNJ.06
1,S1,4,3.118172859164638e-4,OCT,MNJ.06
1,S1,5,3.369144123015462e-4,OCT,MNJ.06
1,S1,6,3.6293362801770334e-4,OCT,MNJ.06
1,S1,7,3.8955714032917575e-4,OCT,MNJ.06
1,S1,8,4.1636073252863574e-4,OCT,MNJ.06
1,S1,9,4.4268750201734917e-4,OCT,MNJ.06
1,S1,10,4.6751165049820634e-4,OCT,MNJ.06
1,S1,11,4.893440816324408e-4,OCT,MNJ.06
1,S1,12,5.062662731497912e-4,OCT,MNJ.06
1,S1,13,5.161878778554766e-4,OCT,MNJ.06
1,S1,14,5.17284227700681e-4,OCT,MNJ.06
1,S1,15,5.085441338219222e-4,OCT,MNJ.06
1,S1,16,4.901437039015797e-4,OCT,MNJ.06
1,S1,17,4.63380138748147e-4,OCT,MNJ.06
1,S1,18,4.3048062332777266e-4,OCT,MNJ.06
1,S1,19,3.9412983754087726e-4,OCT,MNJ.06
1,S1,20,3.570308573654504e-4,OCT,MNJ.06
1,S1,21,3.214575062901086e-4,OCT,MNJ.06
1,S1,22,2.890281204621455e-4,OCT,MNJ.06
1,S1,23,2.6069279539101084e-4,OCT,MNJ.06
1,S1,24,2.368324365436107e-4,OCT,MNJ.06
1,S1,25,2.1738697017615173e-4,OCT,MNJ.06
1,S1,26,2.0208576928060904e-4,OCT,MNJ.06
1,S1,27,1.9052988456005825e-4,OCT,MNJ.06
1,S1,28,1.822647280295693e-4,OCT,MNJ.06
1,S1,29,1.7684229272003416e-4,OCT,MNJ.06
1,S1,30,1.7386873707918646e-4,OCT,MNJ.06
1,S1,31,1.7297511688518972e-4,OCT,MNJ.06
1,S1,32,1.7376988347780903e-4,OCT,MNJ.06
1,S1,33,1.7582564481992053e-4,OCT,MNJ.06
1,S1,34,1.7869448350068154e-4,OCT,MNJ.06
1,S1,35,1.8191782457864443e-4,OCT,MNJ.06
1,S1,36,1.8503556297010243e-4,OCT,MNJ.06
1,S1,37,1.8759375375178796e-4,OCT,MNJ.06
1,S1,38,1.8918026564378632e-4,OCT,MNJ.06
1,S1,39,1.8947798605411527e-4,OCT,MNJ.06
1,S1,40,1.8831397331070697e-4,OCT,MNJ.06
1,S1,41,1.8569755100210648e-4,OCT,MNJ.06
1,S1,42,1.8177548245661352e-4,OCT,MNJ.06
1,S1,43,1.7677169030910024e-4,OCT,MNJ.06
1,S1,44,1.709511368588606e-4,OCT,MNJ.06
1,S1,45,1.6460783093452485e-4,OCT,MNJ.06
1,S1,46,1.580282207829508e-4,OCT,MNJ.06
1,S1,47,1.514704717186041e-4,OCT,MNJ.06
1,S1,48,1.451535179863894e-4,OCT,MNJ.06
1,S1,49,1.392505625515025e-4,OCT,MNJ.06
1,S1,50,1.3387951503718312e-4,OCT,MNJ.06
1,S1,51,1.2910933301673515e-4,OCT,MNJ.06
1,S1,52,1.2496383222527913e-4,OCT,MNJ.06
1,S1,53,1.2143983506172391e-4,OCT,MNJ.06
1,S1,54,1.1852052386654384e-4,OCT,MNJ.06
1,S1,55,1.1616988286059639e-4,OCT,MNJ.06
1,S1,56,1.1433022284129733e-4,OCT,MNJ.06
1,S1,57,1.1293067303416555e-4,OCT,MNJ.06
1,S1,58,1.1189731251536882e-4,OCT,MNJ.06
1,S1,59,1.1115899528940446e-4,OCT,MNJ.06
1,S1,60,1.1064825737492571e-4,OCT,MNJ.06
1,S1,61,1.1030201962488665e-4,OCT,MNJ.06
1,S1,62,1.10064512177377e-4,OCT,MNJ.06
1,S1,63,1.0989488175660319e-4,OCT,MNJ.06
1,S1,64,1.0976989551568217e-4,OCT,MNJ.06
1,S1,65,1.0968081133317749e-4,OCT,MNJ.06
1,S1,66,1.096329641216714e-4,OCT,MNJ.06
1,S1,67,1.0964502367322593e-4,OCT,MNJ.06
1,S1,68,1.0974620602166582e-4,OCT,MNJ.06
1,S1,69,1.099690958879913e-4,OCT,MNJ.06
1,S1,70,1.103473174740722e-4,OCT,MNJ.06
1,S1,71,1.1091343951026113e-4,OCT,MNJ.06
1,S1,72,1.1169870810183758e-4,OCT,MNJ.06
1,S1,73,1.1273213064273475e-4,OCT,MNJ.06
1,S1,74,1.1403718647590649e-4,OCT,MNJ.06
1,S1,75,1.1563311086427606e-4,OCT,MNJ.06
1,S1,76,1.1753192662586956e-4,OCT,MNJ.06
1,S1,77,1.1973805204198673e-4,OCT,MNJ.06
1,S1,78,1.2225056559009713e-4,OCT,MNJ.06
1,S1,79,1.2506436165736628e-4,OCT,MNJ.06
1,S1,80,1.2817271491263657e-4,OCT,MNJ.06
1,S1,81,1.3156478431949206e-4,OCT,MNJ.06
1,S1,82,1.3522589767565714e-4,OCT,MNJ.06
1,S1,83,1.3913923752602932e-4,OCT,MNJ.06
1,S1,84,1.4328992191867273e-4,OCT,MNJ.06
1,S1,85,1.4766557801881936e-4,OCT,MNJ.06
1,S1,86,1.5225220192049006e-4,OCT,MNJ.06
1,S1,87,1.5703327065402396e-4,OCT,MNJ.06
1,S1,88,1.6198942834649464e-4,OCT,MNJ.06
1,S2,1,7.370202795943429e-4,OCT,MNJ.07
1,S2,2,7.998753432169285e-4,OCT,MNJ.07
1,S2,3,8.6752153546926e-4,OCT,MNJ.07
1,S2,4,9.395001928779678e-4,OCT,MNJ.07
1,S2,5,0.0010150917525400868,OCT,MNJ.07
1,S2,6,0.0010934565739919478,OCT,MNJ.07
1,S2,7,0.0011736371673779175,OCT,MNJ.07
1,S2,8,0.001254355753226514,OCT,MNJ.07
1,S2,9,0.001333634151862236,OCT,MNJ.07
1,S2,10,0.0014083838217971872,OCT,MNJ.07
1,S2,11,0.001474121839602632,OCT,MNJ.07
1,S2,12,0.0015250730088952253,OCT,MNJ.07
1,S2,13,0.0015549452443713095,OCT,MNJ.07
1,S2,14,0.001558246127461366,OCT,MNJ.07
1,S2,15,0.001531931306157196,OCT,MNJ.07
