day,site_code,age,prob.inf,storm,age_cat,code.new
39,S1,6,0.026280552344097045,CYCLONE BATSIRAI,School aged children,MNJ.06
40,S1,6,0.026945252366645144,CYCLONE BATSIRAI,School aged children,MNJ.06
41,S1,6,0.0276094986382478,CYCLONE BATSIRAI,School aged children,MNJ.06
42,S1,6,0.02827329146865363,CYCLONE BATSIRAI,School aged children,MNJ.06
43,S1,6,0.02893663116739982,CYCLONE BATSIRAI,School aged children,MNJ.06
44,S1,6,0.02959951804381225,CYCLONE BATSIRAI,School aged children,MNJ.06
45,S1,6,0.03026195240700565,CYCLONE BATSIRAI,School aged children,MNJ.06
46,S1,6,0.030923934565883725,CYCLONE BATSIRAI,School aged children,MNJ.06
47,S1,6,0.031585464829139286,CYCLONE BATSIRAI,School aged children,MNJ.06
48,S1,6,0.032246543505254494,CYCLONE BATSIRAI,School aged children,MNJ.06
49,S1,6,0.03290717090250082,CYCLONE BATSIRAI,School aged children,MNJ.06
50,S1,6,0.03356734732893939,CYCLONE BATSIRAI,School aged children,MNJ.06
51,S1,6,0.03422707309242099,CYCLONE BATSIRAI,School aged children,MNJ.06
52,S1,6,0.03488634850058627,CYCLONE BATSIRAI,School aged children,MNJ.06
53,S1,6,0.03554517386086586,CYCLONE BATSIRAI,School aged children,MNJ.06
54,S1,6,0.036203549480480525,CYCLONE BATSIRAI,School aged children,MNJ.06
55,S1,6,0.03686147566644132,CYCLONE BATSIRAI,School aged children,MNJ.06
56,S1,6,0.03751895272554973,CYCLONE BATSIRAI,School aged children,MNJ.06
57,S1,6,0.03817598096439776,CYCLONE BATSIRAI,School aged children,MNJ.06
58,S1,6,0.03883256068936817,CYCLONE BATSIRAI,School aged children,MNJ.06
59,S1,6,0.0394886922066346,CYCLONE BATSIRAI,School aged children,MNJ.06
60,S1,6,0.04014437582216156,CYCLONE BATSIRAI,School aged children,MNJ.06
1,S1,7,7.327076283018469e-4,CYCLONE BATSIRAI,School aged children,MNJ.06
2,S1,7,0.001464878396135122,CYCLONE BATSIRAI,School aged children,MNJ.06
3,S1,7,0.002196512696861587,CYCLONE BATSIRAI,School aged children,MNJ.06
4,S1,7,0.0029276109235547815,CYCLONE BATSIRAI,School aged children,MNJ.06
5,S1,7,0.00365817346900024,CYCLONE BATSIRAI,School aged children,MNJ.06
6,S1,7,0.004388200725695696,CYCLONE BATSIRAI,School aged children,MNJ.06
7,S1,7,0.005117693085851309,CYCLONE BATSIRAI,School aged children,MNJ.06
8,S1,7,0.005846650941389846,CYCLONE BATSIRAI,School aged children,MNJ.06
9,S1,7,0.006575074683946921,CYCLONE BATSIRAI,School aged children,MNJ.06
10,S1,7,0.0073029647048711835,CYCLONE BATSIRAI,School aged children,MNJ.06
11,S1,7,0.008030321395224551,CYCLONE BATSIRAI,School aged children,MNJ.06
12,S1,7,0.008757145145782397,CYCLONE BATSIRAI,School aged children,MNJ.06
13,S1,7,0.009483436347033782,CYCLONE BATSIRAI,School aged children,MNJ.06
14,S1,7,0.010209195389181648,CYCLONE BATSIRAI,School aged children,MNJ.06
15,S1,7,0.01093442266214302,CYCLONE BATSIRAI,School aged children,MNJ.06
16,S1,7,0.011659118555549238,CYCLONE BATSIRAI,School aged children,MNJ.06
17,S1,7,0.012383283458746156,CYCLONE BATSIRAI,School aged children,MNJ.06
18,S1,7,0.013106917760794352,CYCLONE BATSIRAI,School aged children,MNJ.06
19,S1,7,0.013830021850469339,CYCLONE BATSIRAI,School aged children,MNJ.06
20,S1,7,0.01455259611626176,CYCLONE BATSIRAI,School aged children,MNJ.06
21,S1,7,0.015274640946377628,CYCLONE BATSIRAI,School aged children,MNJ.06
22,S1,7,0.0159961567287385,CYCLONE BATSIRAI,School aged children,MNJ.06
23,S1,7,0.016717143850981685,CYCLONE BATSIRAI,School aged children,MNJ.06
24,S1,7,0.017437602700460495,CYCLONE BATSIRAI,School aged children,MNJ.06
25,S1,7,0.01815753366424442,CYCLONE BATSIRAI,School aged children,MNJ.06
26,S1,7,0.018876937129119333,CYCLONE BATSIRAI,School aged children,MNJ.06
27,S1,7,0.0195958134815877,CYCLONE BATSIRAI,School aged children,MNJ.06
28,S1,7,0.020314163107868804,CYCLONE BATSIRAI,School aged children,MNJ.06
29,S1,7,0.02103198639389895,CYCLONE BATSIRAI,School aged children,MNJ.06
30,S1,7,0.021749283725331647,CYCLONE BATSIRAI,School aged children,MNJ.06
31,S1,7,0.022466055487537842,CYCLONE BATSIRAI,School aged children,MNJ.06
32,S1,7,0.023182302065606116,CYCLONE BATSIRAI,School aged children,MNJ.06
33,S1,7,0.023898023844342895,CYCLONE BATSIRAI,School aged children,MNJ.06
34,S1,7,0.024613221208272657,CYCLONE BATSIRAI,School aged children,MNJ.06
35,S1,7,0.025327894541638113,CYCLONE BATSIRAI,School aged children,MNJ.06
36,S1,7,0.02604204422840048,CYCLONE BATSIRAI,School aged children,MNJ.06
37,S1,7,0.0267556706522396,CYCLONE BATSIRAI,School aged children,MNJ.06
38,S1,7,0.027468774196554222,CYCLONE BATSIRAI,School aged children,MNJ.06
39,S1,7,0.028181355244462154,CYCLONE BATSIRAI,School aged children,MNJ.06
40,S1,7,0.0288934141788005,CYCLONE BATSIRAI,School aged children,MNJ.06
41,S1,7,0.02960495138212586,CYCLONE BATSIRAI,School aged children,MNJ.06
42,S1,7,0.03031596723671452,CYCLONE BATSIRAI,School aged children,MNJ.06
43,S1,7,0.031026462124562667,CYCLONE BATSIRAI,School aged children,MNJ.06
44,S1,7,0.031736436427386626,CYCLONE BATSIRAI,School aged children,MNJ.06
45,S1,7,0.032445890526623014,CYCLONE BATSIRAI,School aged children,MNJ.06
46,S1,7,0.03315482480342896,CYCLONE BATSIRAI,School aged children,MNJ.06
47,S1,7,0.03386323963868232,CYCLONE BATSIRAI,School aged children,MNJ.06
48,S1,7,0.0345711354129819,CYCLONE BATSIRAI,School aged children,MNJ.06
49,S1,7,0.03527851250664759,CYCLONE BATSIRAI,School aged children,MNJ.06
50,S1,7,0.035985371299720674,CYCLONE BATSIRAI,School aged children,MNJ.06
51,S1,7,0.03669171217196394,CYCLONE BATSIRAI,School aged children,MNJ.06
52,S1,7,0.03739753550286194,CYCLONE BATSIRAI,School aged children,MNJ.06
53,S1,7,0.03810284167162115,CYCLONE BATSIRAI,School aged children,MNJ.06
54,S1,7,0.03880763105717022,CYCLONE BATSIRAI,School aged children,MNJ.06
55,S1,7,0.03951190403816017,CYCLONE BATSIRAI,School aged children,MNJ.06
56,S1,7,0.04021566099296453,CYCLONE BATSIRAI,School aged children,MNJ.06
57,S1,7,0.040918902299679615,CYCLONE BATSIRAI,School aged children,MNJ.06
58,S1,7,0.04162162833612474,CYCLONE BATSIRAI,School aged children,MNJ.06
59,S1,7,0.042323839479842376,CYCLONE BATSIRAI,School aged children,MNJ.06
60,S1,7,0.043025536108098304,CYCLONE BATSIRAI,School aged children,MNJ.06
1,S1,8,7.831125392578405e-4,CYCLONE BATSIRAI,School aged children,MNJ.06
2,S1,8,0.0015656118132665383,CYCLONE BATSIRAI,School aged children,MNJ.06
3,S1,8,0.0023474983022818002,CYCLONE BATSIRAI,School aged children,MNJ.06
4,S1,8,0.003128772486183237,CYCLONE BATSIRAI,School aged children,MNJ.06
5,S1,8,0.003909434844474662,CYCLONE BATSIRAI,School aged children,MNJ.06
6,S1,8,0.004689485856284385,CYCLONE BATSIRAI,School aged children,MNJ.06
7,S1,8,0.005468926000365496,CYCLONE BATSIRAI,School aged children,MNJ.06
8,S1,8,0.006247755755096171,CYCLONE BATSIRAI,School aged children,MNJ.06
9,S1,8,0.0070259755984799785,CYCLONE BATSIRAI,School aged children,MNJ.06
10,S1,8,0.0078035860081461335,CYCLONE BATSIRAI,School aged children,MNJ.06
11,S1,8,0.008580587461349817,CYCLONE BATSIRAI,School aged children,MNJ.06
12,S1,8,0.009356980434972479,CYCLONE BATSIRAI,School aged children,MNJ.06
13,S1,8,0.0101327654055221,CYCLONE BATSIRAI,School aged children,MNJ.06
14,S1,8,0.010907942849133509,CYCLONE BATSIRAI,School aged children,MNJ.06
15,S1,8,0.011682513241568687,CYCLONE BATSIRAI,School aged children,MNJ.06
16,S1,8,0.012456477058217008,CYCLONE BATSIRAI,School aged children,MNJ.06
17,S1,8,0.013229834774095589,CYCLONE BATSIRAI,School aged children,MNJ.06
18,S1,8,0.01400258686384952,CYCLONE BATSIRAI,School aged children,MNJ.06
19,S1,8,0.014774733801752234,CYCLONE BATSIRAI,School aged children,MNJ.06
20,S1,8,0.015546276061705734,CYCLONE BATSIRAI,School aged children,MNJ.06
21,S1,8,0.01631721411724089,CYCLONE BATSIRAI,School aged children,MNJ.06
22,S1,8,0.01708754844151776,CYCLONE BATSIRAI,School aged children,MNJ.06
23,S1,8,0.01785727950732587,CYCLONE BATSIRAI,School aged children,MNJ.06
24,S1,8,0.018626407787084492,CYCLONE BATSIRAI,School aged children,MNJ.06
25,S1,8,0.019394933752842933,CYCLONE BATSIRAI,School aged children,MNJ.06
26,S1,8,0.02016285787628085,CYCLONE BATSIRAI,School aged children,MNJ.06
27,S1,8,0.0209301806287085,CYCLONE BATSIRAI,School aged children,MNJ.06
28,S1,8,0.021696902481067065,CYCLONE BATSIRAI,School aged children,MNJ.06
29,S1,8,0.022463023903928934,CYCLONE BATSIRAI,School aged children,MNJ.06
30,S1,8,0.02322854536749796,CYCLONE BATSIRAI,School aged children,MNJ.06
31,S1,8,0.02399346734160979,CYCLONE BATSIRAI,School aged children,MNJ.06
32,S1,8,0.024757790295732142,CYCLONE BATSIRAI,School aged children,MNJ.06
33,S1,8,0.02552151469896508,CYCLONE BATSIRAI,School aged children,MNJ.06
34,S1,8,0.02628464102004131,CYCLONE BATSIRAI,School aged children,MNJ.06
35,S1,8,0.027047169727326455,CYCLONE BATSIRAI,School aged children,MNJ.06
36,S1,8,0.027809101288819395,CYCLONE BATSIRAI,School aged children,MNJ.06
37,S1,8,0.028570436172152467,CYCLONE BATSIRAI,School aged children,MNJ.06
38,S1,8,0.02933117484459183,CYCLONE BATSIRAI,School aged children,MNJ.06
39,S1,8,0.030091317773037706,CYCLONE BATSIRAI,School aged children,MNJ.06
40,S1,8,0.03085086542402469,CYCLONE BATSIRAI,School aged children,MNJ.06
41,S1,8,0.03160981826372203,CYCLONE BATSIRAI,School aged children,MNJ.06
42,S1,8,0.03236817675793388,CYCLONE BATSIRAI,School aged children,MNJ.06
43,S1,8,0.03312594137209967,CYCLONE BATSIRAI,School aged children,MNJ.06
44,S1,8,0.03388311257129429,CYCLONE BATSIRAI,School aged children,MNJ.06
45,S1,8,0.03463969082022847,CYCLONE BATSIRAI,School aged children,MNJ.06
46,S1,8,0.035395676583248985,CYCLONE BATSIRAI,School aged children,MNJ.06
47,S1,8,0.03615107032433896,CYCLONE BATSIRAI,School aged children,MNJ.06
48,S1,8,0.03690587250711823,CYCLONE BATSIRAI,School aged children,MNJ.06
49,S1,8,0.03766008359484348,CYCLONE BATSIRAI,School aged children,MNJ.06
50,S1,8,0.038413704050408705,CYCLONE BATSIRAI,School aged children,MNJ.06
51,S1,8,0.03916673433634533,CYCLONE BATSIRAI,School aged children,MNJ.06
52,S1,8,0.03991917491482261,CYCLONE BATSIRAI,School aged children,MNJ.06
53,S1,8,0.04067102624764782,CYCLONE BATSIRAI,School aged children,MNJ.06
54,S1,8,0.041422288796266644,CYCLONE BATSIRAI,School aged children,MNJ.06
55,S1,8,0.04217296302176337,CYCLONE BATSIRAI,School aged children,MNJ.06
56,S1,8,0.04292304938486122,CYCLONE BATSIRAI,School aged children,MNJ.06
57,S1,8,0.04367254834592258,CYCLONE BATSIRAI,School aged children,MNJ.06
58,S1,8,0.04442146036494937,CYCLONE BATSIRAI,School aged children,MNJ.06
59,S1,8,0.0451697859015833,CYCLONE BATSIRAI,School aged children,MNJ.06
60,S1,8,0.04591752541510599,CYCLONE BATSIRAI,School aged children,MNJ.06
1,S1,9,8.326196122465348e-4,CYCLONE BATSIRAI,School aged children,MNJ.06
2,S1,9,0.0016645459690743723,CYCLONE BATSIRAI,School aged children,MNJ.06
3,S1,9,0.0024957796477015704,CYCLONE BATSIRAI,School aged children,MNJ.06
4,S1,9,0.0033263212248655833,CYCLONE BATSIRAI,School aged children,MNJ.06
5,S1,9,0.004156171276823663,CYCLONE BATSIRAI,School aged children,MNJ.06
6,S1,9,0.00498533037935326,CYCLONE BATSIRAI,School aged children,MNJ.06
7,S1,9,0.005813799107752416,CYCLONE BATSIRAI,School aged children,MNJ.06
8,S1,9,0.006641578036840169,CYCLONE BATSIRAI,School aged children,MNJ.06
9,S1,9,0.007468667740956967,CYCLONE BATSIRAI,School aged children,MNJ.06
10,S1,9,0.008295068793965032,CYCLONE BATSIRAI,School aged children,MNJ.06
11,S1,9,0.009120781769248777,CYCLONE BATSIRAI,School aged children,MNJ.06
12,S1,9,0.009945807239715217,CYCLONE BATSIRAI,School aged children,MNJ.06
13,S1,9,0.010770145777794343,CYCLONE BATSIRAI,School aged children,MNJ.06
14,S1,9,0.01159379795543952,CYCLONE BATSIRAI,School aged children,MNJ.06
15,S1,9,0.012416764344127933,CYCLONE BATSIRAI,School aged children,MNJ.06
16,S1,9,0.013239045514860902,CYCLONE BATSIRAI,School aged children,MNJ.06
17,S1,9,0.014060642038164348,CYCLONE BATSIRAI,School aged children,MNJ.06
18,S1,9,0.014881554484089125,CYCLONE BATSIRAI,School aged children,MNJ.06
19,S1,9,0.015701783422211492,CYCLONE BATSIRAI,School aged children,MNJ.06
20,S1,9,0.016521329421633455,CYCLONE BATSIRAI,School aged children,MNJ.06
21,S1,9,0.017340193050983155,CYCLONE BATSIRAI,School aged children,MNJ.06
22,S1,9,0.018158374878415293,CYCLONE BATSIRAI,School aged children,MNJ.06
23,S1,9,0.018975875471611534,CYCLONE BATSIRAI,School aged children,MNJ.06
24,S1,9,0.019792695397780856,CYCLONE BATSIRAI,School aged children,MNJ.06
25,S1,9,0.02060883522365997,CYCLONE BATSIRAI,School aged children,MNJ.06
26,S1,9,0.021424295515513735,CYCLONE BATSIRAI,School aged children,MNJ.06
27,S1,9,0.022239076839135487,CYCLONE BATSIRAI,School aged children,MNJ.06
28,S1,9,0.023053179759847497,CYCLONE BATSIRAI,School aged children,MNJ.06
29,S1,9,0.023866604842501346,CYCLONE BATSIRAI,School aged children,MNJ.06
30,S1,9,0.024679352651478272,CYCLONE BATSIRAI,School aged children,MNJ.06
31,S1,9,0.025491423750689638,CYCLONE BATSIRAI,School aged children,MNJ.06
32,S1,9,0.026302818703577258,CYCLONE BATSIRAI,School aged children,MNJ.06
33,S1,9,0.02711353807311383,CYCLONE BATSIRAI,School aged children,MNJ.06
34,S1,9,0.027923582421803303,CYCLONE BATSIRAI,School aged children,MNJ.06
35,S1,9,0.028732952311681253,CYCLONE BATSIRAI,School aged children,MNJ.06
36,S1,9,0.02954164830431534,CYCLONE BATSIRAI,School aged children,MNJ.06
37,S1,9,0.03034967096080561,CYCLONE BATSIRAI,School aged children,MNJ.06
38,S1,9,0.031157020841784948,CYCLONE BATSIRAI,School aged children,MNJ.06
39,S1,9,0.03196369850741944,CYCLONE BATSIRAI,School aged children,MNJ.06
40,S1,9,0.032769704517408765,CYCLONE BATSIRAI,School aged children,MNJ.06
41,S1,9,0.03357503943098659,CYCLONE BATSIRAI,School aged children,MNJ.06
42,S1,9,0.03437970380692093,CYCLONE BATSIRAI,School aged children,MNJ.06
43,S1,9,0.035183698203514586,CYCLONE BATSIRAI,School aged children,MNJ.06
44,S1,9,0.03598702317860551,CYCLONE BATSIRAI,School aged children,MNJ.06
45,S1,9,0.036789679289567175,CYCLONE BATSIRAI,School aged children,MNJ.06
46,S1,9,0.03759166709330896,CYCLONE BATSIRAI,School aged children,MNJ.06
47,S1,9,0.03839298714627655,CYCLONE BATSIRAI,School aged children,MNJ.06
48,S1,9,0.039193640004452385,CYCLONE BATSIRAI,School aged children,MNJ.06
49,S1,9,0.039993626223355866,CYCLONE BATSIRAI,School aged children,MNJ.06
50,S1,9,0.04079294635804398,CYCLONE BATSIRAI,School aged children,MNJ.06
51,S1,9,0.04159160096311149,CYCLONE BATSIRAI,School aged children,MNJ.06
52,S1,9,0.042389590592691415,CYCLONE BATSIRAI,School aged children,MNJ.06
53,S1,9,0.043186915800455375,CYCLONE BATSIRAI,School aged children,MNJ.06
54,S1,9,0.04398357713961401,CYCLONE BATSIRAI,School aged children,MNJ.06
55,S1,9,0.04477957516291735,CYCLONE BATSIRAI,School aged children,MNJ.06
56,S1,9,0.04557491042265518,CYCLONE BATSIRAI,School aged children,MNJ.06
57,S1,9,0.046369583470657415,CYCLONE BATSIRAI,School aged children,MNJ.06
58,S1,9,0.047163594858294564,CYCLONE BATSIRAI,School aged children,MNJ.06
59,S1,9,0.04795694513647805,CYCLONE BATSIRAI,School aged children,MNJ.06
60,S1,9,0.0487496348556605,CYCLONE BATSIRAI,School aged children,MNJ.06
1,S1,10,8.792999777198918e-4,CYCLONE BATSIRAI,School aged children,MNJ.06
2,S1,10,0.0017578267869889654,CYCLONE BATSIRAI,School aged children,MNJ.06
3,S1,10,0.002635581107654223,CYCLONE BATSIRAI,School aged children,MNJ.06
4,S1,10,0.003512563618964875,CYCLONE BATSIRAI,School aged children,MNJ.06
5,S1,10,0.004388774999572871,CYCLONE BATSIRAI,School aged children,MNJ.06
6,S1,10,0.005264215927533417,CYCLONE BATSIRAI,School aged children,MNJ.06
7,S1,10,0.00613888708030552,CYCLONE BATSIRAI,School aged children,MNJ.06
8,S1,10,0.007012789134752475,CYCLONE BATSIRAI,School aged children,MNJ.06
9,S1,10,0.007885922767142428,CYCLONE BATSIRAI,School aged children,MNJ.06
10,S1,10,0.008758288653148866,CYCLONE BATSIRAI,School aged children,MNJ.06
11,S1,10,0.00962988746785118,CYCLONE BATSIRAI,School aged children,MNJ.06
12,S1,10,0.01050071988573514,CYCLONE BATSIRAI,School aged children,MNJ.06
13,S1,10,0.011370786580693461,CYCLONE BATSIRAI,School aged children,MNJ.06
14,S1,10,0.0122400882260263,CYCLONE BATSIRAI,School aged children,MNJ.06
15,S1,10,0.013108625494441759,CYCLONE BATSIRAI,School aged children,MNJ.06
16,S1,10,0.013976399058056449,CYCLONE BATSIRAI,School aged children,MNJ.06
17,S1,10,0.014843409588395983,CYCLONE BATSIRAI,School aged children,MNJ.06
18,S1,10,0.015709657756395507,CYCLONE BATSIRAI,School aged children,MNJ.06
19,S1,10,0.016575144232400214,CYCLONE BATSIRAI,School aged children,MNJ.06
20,S1,10,0.017439869686165843,CYCLONE BATSIRAI,School aged children,MNJ.06
21,S1,10,0.018303834786859263,CYCLONE BATSIRAI,School aged children,MNJ.06
22,S1,10,0.019167040203058885,CYCLONE BATSIRAI,School aged children,MNJ.06
23,S1,10,0.020029486602755265,CYCLONE BATSIRAI,School aged children,MNJ.06
24,S1,10,0.020891174653351618,CYCLONE BATSIRAI,School aged children,MNJ.06
25,S1,10,0.02175210502166427,CYCLONE BATSIRAI,School aged children,MNJ.06
26,S1,10,0.022612278373923256,CYCLONE BATSIRAI,School aged children,MNJ.06
27,S1,10,0.02347169537577276,CYCLONE BATSIRAI,School aged children,MNJ.06
28,S1,10,0.024330356692271682,CYCLONE BATSIRAI,School aged children,MNJ.06
29,S1,10,0.025188262987894148,CYCLONE BATSIRAI,School aged children,MNJ.06
30,S1,10,0.02604541492652998,CYCLONE BATSIRAI,School aged children,MNJ.06
31,S1,10,0.026901813171485267,CYCLONE BATSIRAI,School aged children,MNJ.06
32,S1,10,0.02775745838548285,CYCLONE BATSIRAI,School aged children,MNJ.06
33,S1,10,0.028612351230662823,CYCLONE BATSIRAI,School aged children,MNJ.06
34,S1,10,0.029466492368583085,CYCLONE BATSIRAI,School aged children,MNJ.06
35,S1,10,0.03031988246021979,CYCLONE BATSIRAI,School aged children,MNJ.06
36,S1,10,0.03117252216596794,CYCLONE BATSIRAI,School aged children,MNJ.06
37,S1,10,0.03202441214564183,CYCLONE BATSIRAI,School aged children,MNJ.06
38,S1,10,0.03287555305847556,CYCLONE BATSIRAI,School aged children,MNJ.06
39,S1,10,0.033725945563123604,CYCLONE BATSIRAI,School aged children,MNJ.06
40,S1,10,0.03457559031766126,CYCLONE BATSIRAI,School aged children,MNJ.06
41,S1,10,0.03542448797958519,CYCLONE BATSIRAI,School aged children,MNJ.06
42,S1,10,0.036272639205813896,CYCLONE BATSIRAI,School aged children,MNJ.06
43,S1,10,0.03712004465268826,CYCLONE BATSIRAI,School aged children,MNJ.06
44,S1,10,0.03796670497597208,CYCLONE BATSIRAI,School aged children,MNJ.06
45,S1,10,0.0388126208308525,CYCLONE BATSIRAI,School aged children,MNJ.06
46,S1,10,0.039657792871940586,CYCLONE BATSIRAI,School aged children,MNJ.06
47,S1,10,0.04050222175327175,CYCLONE BATSIRAI,School aged children,MNJ.06
48,S1,10,0.041345908128306394,CYCLONE BATSIRAI,School aged children,MNJ.06
49,S1,10,0.04218885264993025,CYCLONE BATSIRAI,School aged children,MNJ.06
50,S1,10,0.04303105597045503,CYCLONE BATSIRAI,School aged children,MNJ.06
51,S1,10,0.043872518741618835,CYCLONE BATSIRAI,School aged children,MNJ.06
52,S1,10,0.04471324161458672,CYCLONE BATSIRAI,School aged children,MNJ.06
53,S1,10,0.04555322523995112,CYCLONE BATSIRAI,School aged children,MNJ.06
54,S1,10,0.04639247026773245,CYCLONE BATSIRAI,School aged children,MNJ.06
55,S1,10,0.047230977347379556,CYCLONE BATSIRAI,School aged children,MNJ.06
56,S1,10,0.04806874712777022,CYCLONE BATSIRAI,School aged children,MNJ.06
57,S1,10,0.04890578025721162,CYCLONE BATSIRAI,School aged children,MNJ.06
58,S1,10,0.04974207738344096,CYCLONE BATSIRAI,School aged children,MNJ.06
59,S1,10,0.050577639153625877,CYCLONE BATSIRAI,School aged children,MNJ.06
60,S1,10,0.05141246621436483,CYCLONE BATSIRAI,School aged children,MNJ.06
1,S1,11,9.203537486219829e-4,CYCLONE BATSIRAI,School aged children,MNJ.06
2,S1,11,0.0018398604462213635,CYCLONE BATSIRAI,School aged children,MNJ.06
3,S1,11,0.002758520872384726,CYCLONE BATSIRAI,School aged children,MNJ.06
4,S1,11,0.0036763358059811574,CYCLONE BATSIRAI,School aged children,MNJ.06
5,S1,11,0.004593306025162913,CYCLONE BATSIRAI,School aged children,MNJ.06
6,S1,11,0.005509432307366071,CYCLONE BATSIRAI,School aged children,MNJ.06
7,S1,11,0.006424715429311188,CYCLONE BATSIRAI,School aged children,MNJ.06
8,S1,11,0.00733915616700397,CYCLONE BATSIRAI,School aged children,MNJ.06
9,S1,11,0.008252755295735931,CYCLONE BATSIRAI,School aged children,MNJ.06
10,S1,11,0.009165513590085028,CYCLONE BATSIRAI,School aged children,MNJ.06
11,S1,11,0.010077431823916329,CYCLONE BATSIRAI,School aged children,MNJ.06
12,S1,11,0.010988510770382692,CYCLONE BATSIRAI,School aged children,MNJ.06
13,S1,11,0.01189875120192538,CYCLONE BATSIRAI,School aged children,MNJ.06
14,S1,11,0.012808153890274737,CYCLONE BATSIRAI,School aged children,MNJ.06
15,S1,11,0.013716719606450881,CYCLONE BATSIRAI,School aged children,MNJ.06
16,S1,11,0.01462444912076427,CYCLONE BATSIRAI,School aged children,MNJ.06
17,S1,11,0.015531343202816433,CYCLONE BATSIRAI,School aged children,MNJ.06
18,S1,11,0.016437402621500567,CYCLONE BATSIRAI,School aged children,MNJ.06
19,S1,11,0.01734262814500224,CYCLONE BATSIRAI,School aged children,MNJ.06
20,S1,11,0.018247020540800015,CYCLONE BATSIRAI,School aged children,MNJ.06
21,S1,11,0.019150580575666095,CYCLONE BATSIRAI,School aged children,MNJ.06
22,S1,11,0.02005330901566698,CYCLONE BATSIRAI,School aged children,MNJ.06
23,S1,11,0.020955206626164114,CYCLONE BATSIRAI,School aged children,MNJ.06
24,S1,11,0.02185627417181456,CYCLONE BATSIRAI,School aged children,MNJ.06
25,S1,11,0.0227565124165716,CYCLONE BATSIRAI,School aged children,MNJ.06
26,S1,11,0.023655922123685433,CYCLONE BATSIRAI,School aged children,MNJ.06
27,S1,11,0.02455450405570377,CYCLONE BATSIRAI,School aged children,MNJ.06
28,S1,11,0.02545225897447253,CYCLONE BATSIRAI,School aged children,MNJ.06
29,S1,11,0.026349187641136466,CYCLONE BATSIRAI,School aged children,MNJ.06
30,S1,11,0.027245290816139783,CYCLONE BATSIRAI,School aged children,MNJ.06
31,S1,11,0.028140569259226835,CYCLONE BATSIRAI,School aged children,MNJ.06
32,S1,11,0.02903502372944273,CYCLONE BATSIRAI,School aged children,MNJ.06
33,S1,11,0.029928654985133994,CYCLONE BATSIRAI,School aged children,MNJ.06
34,S1,11,0.030821463783949194,CYCLONE BATSIRAI,School aged children,MNJ.06
35,S1,11,0.0317134508828396,CYCLONE BATSIRAI,School aged children,MNJ.06
